id,latitude,longitude,name,cuisine,operator,street,city,postcode,housenumber,website,phone,email,type
FnD_id_6468580296,45.866783,10.807583,Villa Alma - Le Grotte bar,sandwich;italian,,Via dei Toiane,Biacesa di Ledro,38067,1,http://www.alma-grotte.it,+39 349 5367039,,cafe:sandwich;italian
FnD_id_6475501071,46.1860441,10.7764935,Speck Stube Alimonta,,Alifour sas,Le Pozze,San Antonio di Mavignola,,8,,,,bar
FnD_id_6504163350,46.1801365,11.0705653,Moby Dick,,,Via Damiano Chiesa,Fai della Paganella,38010,14,,,,bar
FnD_id_6513331866,45.8934944,11.0306075,Bar Corallo,,"Marinelli,Isabella",Via Giovanni Battista a Prato,,,40/a,,,,cafe
FnD_id_6525469986,45.8829458,10.8464717,Il Re della Busa,,,Viale Giosuè Carducci,,,10,https://www.lido-palace.it/,,,restaurant
FnD_id_6525475785,45.8870079,10.8385742,Antiche Mura,regional,,,,,,https://www.antiche-mura.it/,,,restaurant:regional
FnD_id_6533808581,46.1293107,10.7570592,Bar alla Torre,,,Via Regina Elena,,,8,,,,bar
FnD_id_6536659765,45.8921243,11.0414851,Bella Rovereto,kebab;pizza,,Via San Giovanni Bosco,,38068,13,,,,restaurant:kebab;pizza
FnD_id_6537210746,46.0785117,11.0002066,Bar alla Posta,,,Piazza San Valentino,,,5,,,,bar
FnD_id_6537210749,46.0784732,10.9998646,Franz Stube,,,Via Roma,Vezzano,38070,10,,,,bar
FnD_id_6537224159,46.2942566,11.0750583,Old Arthur's Pub,,,,,,,,,,pub
FnD_id_6537224165,46.2944253,11.0743958,Orange Bar,,,,,,,,,,bar
FnD_id_6551131062,46.1976868,11.8649048,"Albergo ""Al Cacciatore""",,,,,,,,,,restaurant
FnD_id_6557856098,46.287944,11.5634543,Bar al Parco,,,,,,,,,,bar
FnD_id_6570668645,46.2859681,11.5614045,Extra Bar,,,,,,,,,,bar
FnD_id_6572838893,46.2873852,11.5643066,Pane,,,,,,,,,,bar
FnD_id_6574523149,45.9918138,11.2631157,Aquila D'oro,,,Via Roma,Caldonazzo,38052,13,,,,restaurant
FnD_id_6582328772,46.250464,11.1688966,Garni Selene,,,Piazza Fratelli Bronzetti,,38030,1,,,,cafe
FnD_id_6586924485,46.1089724,11.1106584,Cilli's Pizza,pizza,,Via Gaspare Crivelli,,38121,15,,+39 0461 961237,,fast_food:pizza
FnD_id_6588442179,46.106692,11.1112411,Bar Milena,,,,,,,,,,bar
FnD_id_6588479287,46.105394,11.112346,Mi Piglia Fame,italian,,,,,,,,,fast_food:italian
FnD_id_6610752258,46.0048946,11.1959911,Bar Bailoni - dei Mori,,,,,,,,,,bar
FnD_id_6610752260,46.0046644,11.1991056,Pizzeria Vittoria,pizza,,,,,,,,,restaurant:pizza
FnD_id_6611481842,46.3467443,10.6974019,Rive Bar,,,,,,,,,,pub
FnD_id_6641621398,46.1110005,11.3186955,Bar Ristorante Alessia,italian,,Runker - Maso Ronca,Fierozzo - Vlarotz,38050,15,,+39 339 7857734,,restaurant:italian
FnD_id_6646428103,45.877822,10.8956838,Bar Bonjour,,,,,,,,,,bar
FnD_id_6651403540,46.4191165,11.1408879,Pizzeria Rustica,pizza,,,,,,,,,restaurant:pizza
FnD_id_6651459720,46.3657251,11.0746363,Osteria Casa de Gentili,,,,,,,,,,restaurant
FnD_id_6656573063,46.0521275,11.4932799,Caffè Noir,,Campestrin Renza,Viale Venezia,Castelnuovo,38050,17,,+39 348 930 7453,,cafe
FnD_id_6657331381,46.1090357,11.1073045,Pioppeto,,,,,,,https://www.pioppetoristorante.it,,,restaurant
FnD_id_6681130020,46.0904441,11.1169456,Pappami SRL,,,Via del Brennero,Trento,38121,320,,+39 0461 820516,,bar
FnD_id_6681761404,46.0059869,11.6572243,Hope Valley,mexican;pizza,,,,,,,,,restaurant:mexican;pizza
FnD_id_6684069845,46.4623132,11.7143541,Tobià del  CUCH,,,,,,,,,,cafe
FnD_id_6696441379,46.0979915,11.0445264,Bar Paganella,,,,,,,,,,bar
FnD_id_6704376087,46.2674099,10.5907318,Bar Ristorante La Mirandola,,,,,,,,,,restaurant
FnD_id_6709617864,46.2812353,10.5797399,Ristorante Valbiolo,,Tonale Presena Gestioni S.r.l.,,Vermiglio,38029,,,+39 331 5261088,,restaurant
FnD_id_6710263604,46.2571886,10.582732,,,,,,,,,,,restaurant
FnD_id_6712688795,46.1623407,11.0879262,Maso la Betulla,,,Località Tremol,Terre d'Adige,38097,9,https://www.labetulla-hr.com/,+39 348 3392705,,restaurant
FnD_id_6720516413,46.0830025,11.5253919,Bar Laresoti,,,,,,,,,,bar
FnD_id_6735363956,46.0636019,11.6334298,Caffè Marconi,,,,,,,,,,cafe
FnD_id_6735435456,46.0606567,10.9267843,Ristorante Maso Limarò,pizza;regional;italian,,,,,,,+39 3332093185,,restaurant:pizza;regional;italian
FnD_id_6736161992,46.2589513,10.5836776,,,,,,,,,,,restaurant
FnD_id_6739988301,46.4765359,11.7406188,tobià,,,,,,,,,,restaurant
FnD_id_6765637824,45.9243966,11.0072022,Zircol,,,Via Don Zanolli,,,,,,,bar
FnD_id_6769686080,46.1811024,11.8185459,Baita Zeni,,,,,,,,,,restaurant
FnD_id_6771742809,45.9207916,11.2589288,Taverna Clara,regional,,,,,,http://www.tavernaclara.it,+39 0445 746075,,restaurant:regional
FnD_id_6778861499,45.8960374,10.9400174,Hotel Santa Barbara,,,,,,,,,,bar
FnD_id_6778892588,45.8863838,10.917537,Maso Naranch,regional,,,,,,,,,restaurant:regional
FnD_id_6810233585,45.8845946,10.8385928,Moby Dick Cocktail Bar,,,,,,,,,,bar
FnD_id_6813791785,45.8067414,11.0106716,Bacco 12,coffee_shop;ice_cream,,,,,,,,,bar:coffee_shop;ice_cream
FnD_id_6818200786,45.8846751,10.8404197,Ristorante Sud Cucina e Pizza Napoletana,italian_pizza,,,,,,,,,restaurant:italian_pizza
FnD_id_6829393481,45.8871465,11.0334054,Nero Caffè,,,,,,,,,,bar
FnD_id_6856716373,45.883007,10.8542315,La Scala Bistrò /=\,italian;steak_house,,Via Padova,Riva del Garda,38066,5,,+39 0464 871225,,restaurant:italian;steak_house
FnD_id_6870007779,45.892908,11.0396309,Ilir Kebab,kebab,,Via Ergizio Bezzi,,,14,,+39 345 1375819,,fast_food:kebab
FnD_id_6895631721,45.9833467,11.2662987,La Pineta,italian;german,,Via Pineta,Caldonazzo,38052,1,https://www.pinetacaldonazzo.com/,+39 0461 723641,ristorante@pinetacaldonazzo.com,restaurant:italian;german
FnD_id_6953660212,46.0365209,11.1295141,Tentazioni,,,Via di Stella di Man,Trento,38123,45,,+39 0461 182 3930,,restaurant
FnD_id_7054924421,45.9174562,11.1869697,Hotel Rech-Hof Sayonara,italian;regional;international,,Via Andrea Maffei,Folgaria,38064,52,https://www.hotelsayonara.tn.it,+39 0464 721186,,restaurant:italian;regional;international
FnD_id_7060626210,46.5080846,11.7675862,,coffee_shop,,,,,,,,,restaurant:coffee_shop
FnD_id_7105717814,46.0062768,11.1271376,La Pinta Birreria,,,Via Nazionale,Mattarello,38123,41,,+39 0461 1484384,,pub
FnD_id_7118897430,46.0797107,11.5529214,B&B IL piccolo principe,italian;coffee_shop,,Vicolo Busarello,Bieno,38050,10,,,,cafe:italian;coffee_shop
FnD_id_7164404829,45.8851967,11.0441479,Momo's,,,Santa Maria,Rovereto,38068,36,,+39 3313533808,,fast_food
FnD_id_7165112567,46.4036159,11.6084209,Schirmbar Antermont,,,,,,,https://www.antermont.it/,,,bar
FnD_id_7165119521,46.4036895,11.6093863,Birdie's Après Ski - Bar,,,,,,,,,,bar
FnD_id_7193114771,46.0651311,11.4851969,Agriturismo Rore,regional,,,Telve,38050,15,http://agriturismorore.it/,+39 328 321 2676,info@agriturismorore.it,restaurant:regional
FnD_id_7240881786,46.4760027,11.7475985,Baita Ischia,,,,,,,,,,restaurant
FnD_id_7240893487,46.4770408,11.769553,Kaiserstube,,,,,,,,,,restaurant
FnD_id_7248487285,46.4740465,11.7385407,Restaurant Pizzeria Kamerloy,pizza;pasta;italian;noodle;regional,,,,,,,,,restaurant:pizza;pasta;italian;noodle;regional
FnD_id_7264247561,46.2611075,11.79671,,,,,,,,,,,bar
FnD_id_7271768687,46.5035138,11.7496342,Fienile,,,,,,,,,,restaurant
FnD_id_7274664705,45.9201874,10.8785263,Sottotetto,,,,Arco,,,https://sottotetto.mmm.page/menu,,,bar
FnD_id_7368915455,46.0525859,11.4945285,PizzaExpress,pizza,,Piazza del Municipio,Castelnuovo,38050,8,https://www.pizzaexpressvalsugana.com/,,,restaurant:pizza
FnD_id_7379484858,46.1260759,11.244012,Locanda 2 Camini,,,Via del 26 Maggio,Italia,,,https://www.locanda2camini.it/,+39 0461 557200,info@locanda2camini.it,restaurant
FnD_id_7527311775,46.1276902,11.1166853,Carpe Diem,pizza,,,,,,,,,restaurant:pizza
FnD_id_7546079259,45.8209859,10.9670439,Miramonti Pizzeria Cucina B&B,pizza,Francesca Peroni,Via Giuseppe Mazzini,Brentonico,38060,97,https://www.miramonti-brentonico.com/,+39 0464 395112,,restaurant:pizza
FnD_id_7589001013,46.0143913,11.2602477,,,,,,,,,,,bar
FnD_id_7595406510,46.0654881,11.1506771,Mensa e pizzeria Povo 0,pizza;italian,,,,,,,,,fast_food:pizza;italian
FnD_id_7619184509,46.059194,11.6155486,,,,,,,,,,,bar
FnD_id_7638616724,46.1663598,10.7500372,Magnabò,,,,,,,,,,restaurant
FnD_id_7644430430,45.8701904,11.0764871,Bar dello stadio,,,,,,,,,,bar
FnD_id_7644628899,45.8689189,11.0740213,Bistrot de la Salette,,,,,,,,,,bar
FnD_id_7661120689,46.0064861,11.1292222,Mensa scolastica,,,,,,,,,,restaurant
FnD_id_7687845076,46.0592558,11.2374355,Istanbul,kebab,,Viale Venezia,Pergine Valsugana,38057,31a,,,,fast_food:kebab
FnD_id_7711722633,46.0946413,11.4797349,Ristorante al Laghetto,regional,,,Telve,38050,,,,,restaurant:regional
FnD_id_7711734779,46.1003912,11.4876901,La Ruscoletta,regional,,,Telve,38050,3,,,,restaurant:regional
FnD_id_7723646124,46.0816448,11.1160942,Lahori,pakistani;indian,,Via Ezio Maccani,,,36/2,,,,fast_food:pakistani;indian
FnD_id_7726936704,45.8854355,10.8468042,Go Pizza,italian;italian_pizza;pizza,,Viale Giosuè Carducci,,38066,8,,+39 0464 872495,,fast_food:italian;italian_pizza;pizza
FnD_id_7743056907,46.03282,11.2472959,Bar Albergo Concordia,,,,,,,,,,bar
FnD_id_7770051030,46.4638248,11.8613635,,,,,,,,,,,restaurant
FnD_id_7770054585,46.4763337,11.7739489,Bar Centrale,,,,,,,,,,pub
FnD_id_7778313903,46.1476067,11.459201,Malga Baessa,regional,,,Telve,38050,,http://www.ristorantemalgabaessa.com/,+39 0461 766041,,restaurant:regional
FnD_id_7818078744,46.3263208,11.0226379,Da Luca,pizza,,,,,,,,,restaurant:pizza
FnD_id_7818079599,46.3535903,11.043767,De Eccher,italian,,,,,,,,,restaurant:italian
FnD_id_7827513245,45.8710038,10.8754346,Aurora Lounge & Shisha Bar,,,Via Giacomo Matteotti,,,55,,+39 0464 505311,,bar
FnD_id_7829919059,46.3673271,11.0335428,Incontro,,Vieriu Rozalia,Via Quattro Novembre,Cles,38023,,,,,bar
FnD_id_7862177931,46.1636349,11.0036213,Tower Pub,,,,,,,,,,pub
FnD_id_7867450485,46.238828,10.5803138,Ristorante bar passo Paradiso,breakfast;coffee_shop;italian;pasta;sandwich,,Loc. Passo Paradiso,,38029,,,,,bar:breakfast;coffee_shop;italian;pasta;sandwich
FnD_id_7868133885,46.4299553,10.7687339,,breakfast;burger;coffee_shop;friture;italian;pasta,,,,,,,,,bar:breakfast;burger;coffee_shop;friture;italian;pasta
FnD_id_7876109185,46.436871,10.6660599,,breakfast;buschenschank;cake;coffee_shop;italian;pasta,,,,,,,,,bar:breakfast;buschenschank;cake;coffee_shop;italian;pasta
FnD_id_7881055585,46.3703543,10.6610788,Rifugio Scoiattolo,breakfast;coffee_shop;friture;italian;local;pasta;sandwich,,,,,,,,,restaurant:breakfast;coffee_shop;friture;italian;local;pasta;sandwich
FnD_id_7884157404,46.4199955,11.1347148,Empire,coffee_shop;cake;sandwich,,,,,,,,,fast_food:coffee_shop;cake;sandwich
FnD_id_7913022131,46.2200623,10.5852671,Ski Bar Presena 3000 - Panorama 3000 Glacier,,,,,,,,,,cafe
FnD_id_7923394118,45.8798458,10.8591333,,,,,,,,,,,bar
FnD_id_7924119464,46.3212542,10.8399144,La Stube,,,,,,,,,,cafe
FnD_id_7928997808,45.8828506,11.0366781,Hong Kong,chinese,,Via delle Maioliche,,,64,,+39 0464 435682,,restaurant:chinese
FnD_id_7936238142,45.8955227,10.8433796,Bar Parisi,,,,,,,,,,bar
FnD_id_7937539737,46.3433383,11.0270666,Sport Art Caffè,,,,,,,,,,bar
FnD_id_7942506039,45.8884413,10.8398186,Bar One,,,,,,,,,,bar
FnD_id_7944379443,46.3193129,10.8430204,Hotel Genzianella,,,Via di Sóta la Crós,Commezzadura,38020,,,,,restaurant
FnD_id_7944379453,46.319537,10.8422533,Bio Hotel Benny,,,Via della Fantoma,Daolasa,38020,13,,,,restaurant
FnD_id_7960090670,46.0083419,11.3050846,Caffè del viale,,,,,,,,,,cafe
FnD_id_7960116936,46.0860989,11.2024281,Al Randagio Pub Pizza,,,,,,,,,,restaurant
FnD_id_7995383157,46.2864106,11.0349273,Castel Corona,,,,,,,,,,restaurant
FnD_id_8019079953,45.9197685,10.8870951,Piccola Osteria,,,,,,,,,,restaurant
FnD_id_8093496708,46.1562929,10.7664638,Europeo,,,,,,,,,,cafe
FnD_id_8093532431,46.1569736,10.7662113,Caffè Genzianella,,,,,,,,,,cafe
FnD_id_8197332146,45.8882496,11.0422691,Putipù,pizza,"Gigante, Massimiliano",Vicolo dei Conciatori,Rovereto,38068,17,,+39 0464 715398,,restaurant:pizza
FnD_id_8198607089,45.8960028,11.0303563,Caffè San Giorgio,,,,,,,,,,cafe
FnD_id_8207147208,46.0119111,11.2958662,Spiki Pizza,,,,,,,,,,fast_food
FnD_id_8232536591,46.0666112,11.1178943,Waikiki Poké Trento,,,Via Giuseppe Verdi,Trento,38122,19,http://www.waikikipoke.it/,+39 0461 141 7506,trento@waikikipoke.it,restaurant
FnD_id_8238391290,45.9614584,10.9516415,La Casina,regional;italian,La Casina SAS di Zanetti marinella & C.,,Drena,38074,1,https://www.ristorantelacasina.com/,+39 0464 541212,info@ristorantelacasina.com,restaurant:regional;italian
FnD_id_8294410170,45.8678466,11.0125654,Pappami,italian,,,,,,,,,fast_food:italian
FnD_id_8330976414,45.9118871,10.8992225,Bar Primavera,,,Viale Rovereto,Arco,,,,,,bar
FnD_id_8401767870,45.9973101,11.2670072,Bar Ideal,,,,,,,,,,bar
FnD_id_8401768367,45.9970688,11.2659913,Pizza d'asporto 50 Special,,,,,,,,,,fast_food
FnD_id_8418923217,45.9349659,11.2265878,Bar Cornetto,,,,,,,,,,bar
FnD_id_8446128412,46.0604047,11.1217643,,,,Via Fratelli Perini,,,,,,,cafe
FnD_id_8485003304,46.0461493,10.7582607,Bar Alpino,,,Via Filippo Serafini,Tre Ville,38095,5,,,,cafe
FnD_id_8490586246,45.8704689,10.8762222,Sciabola,,,,,,,,,,restaurant
FnD_id_8506320843,45.9848783,10.6707847,Pizzeria Diana,pizza,,,,,,,,,restaurant:pizza
FnD_id_8506320844,45.9848686,10.6707954,Bar Diana,,,,,,,,,,bar
FnD_id_8506320845,45.9846904,10.6704617,Bar Centrale,,,,,,,,,,bar
FnD_id_8506544449,45.9360056,10.6387674,Borel,,,,,,,,,,restaurant
FnD_id_8506544450,45.9359859,10.6388134,Borel,,,,,,,,,,bar
FnD_id_8511386617,46.4043583,11.2069605,Mendelstube,regional,,Mendola - Campi di Golf,,38011,26,https://www.mendelstube.it/,+39 3501395586,,restaurant:regional
FnD_id_8567856108,46.4182559,11.2063529,Europa,regional,,Mendola - Campi di Golf,Ruffrè-Mendola,38010,39,https://www.facebook.com/barristoranteeuropa,+39 0471 632275,,restaurant:regional
FnD_id_8567856112,46.4168714,11.2082585,Rodeo,,,Mendola - Campi di Golf,Ruffrè-Mendola,38010,53,,+39 342 9498682,,bar
FnD_id_8602677687,46.0670243,10.9130172,Bar Torcel,,,,,,,,,,bar
FnD_id_8610425491,46.0308754,10.7243912,Caffetteria Incontra,coffee_shop;ice_cream,,,,,,,,,cafe:coffee_shop;ice_cream
FnD_id_8635123571,45.9135211,10.7279552,Hotel Ristorante Bar Da Elda,,,Via 3 Giugno,Lenzumo,38067,3,https://www.ledronatura.it/,+39 0464 591040,info@ledronatura.it,restaurant
FnD_id_8669878788,46.2583597,11.0333124,Bar Stè,,,,,,,,,,bar
FnD_id_8677669869,46.3362513,11.0511857,Alimentari Benvenuti,,,Via San Vigilio,,,29,,,,bar
FnD_id_8699463843,46.2225599,10.8483382,Chalet Fiat,,,,,,,,,,restaurant
FnD_id_8751118089,46.456952,11.7957741,Le Marmotte,,,,,,,,,,restaurant
FnD_id_8752407441,46.0039107,10.8418772,Al Contrario,,,,,,,,,,bar
FnD_id_8752407442,46.0039256,10.8418375,Al Contrario,,,,,,,,,,restaurant
FnD_id_8756593800,45.902305,11.0275985,Hermes,,,,,,,,,,cafe
FnD_id_8756602282,46.4915504,11.7800141,Baita Pradel,,,Strèda de Pordoi,Canazei,38032,21,,,,restaurant
FnD_id_8804702187,45.920456,11.0321547,The secret garden,,,,,,,,,,bar
FnD_id_8804702198,45.9166079,11.0307138,All'Amicizia,indian;italian_pizza;italian,,,,,,,,,restaurant:indian;italian_pizza;italian
FnD_id_8804706648,45.914196,11.0320522,Pizzeria Capriccio,pizza,,,,,,,,,restaurant:pizza
FnD_id_8806886940,45.8869488,10.8454345,Zuin,sushi,,Via Lutti,Riva del Garda,38066,14,https://www.zuinfusion.com/,+39 0464 088080,,restaurant:sushi
FnD_id_8811454017,46.0118472,11.3002726,Pane e Companatico,sandwich,,Via Dante Alighieri,Levico Terme,38056,7b,,,,fast_food:sandwich
FnD_id_8835049162,46.1691676,10.7623606,Bar Ser Artur,,,Piazza 2 Maggio,Carisolo,,7,,,,bar
FnD_id_8837767062,45.8892229,10.7291648,Nido Verde,,,Via Nuova,Pieve di Ledro,38067,7,,,,bar
FnD_id_8840976284,45.8933688,10.7194357,Barusse Lounge Bar,,,Via Cavalier Camillo Collotta,Bezzecca,,1,,,,bar
FnD_id_8851241742,45.8956072,10.7152343,Pizza x te,pizza;patatine_fritte;panini;pizza_al_taglio,,Via Giacomo Cis,Ledro,38067,31,,+393484506474,,fast_food:pizza;patatine_fritte;panini;pizza_al_taglio
FnD_id_8868691187,46.1182349,10.7582538,Casa Ferrazza,,,Via all'Üscla,,,4,,+390465804724,,restaurant
FnD_id_8871703724,45.8917665,10.8458134,PUMA,,,,,,,,,,bar
FnD_id_8875613965,46.1574153,10.7653011,Osteria Bar Bagat,,,,,,,,,,bar
FnD_id_8875762282,46.0860448,10.7294,Biergarten Parco Masere,,,,,,,,,,restaurant
FnD_id_8879333875,46.0943192,11.1198788,Sapore di Stelle Bistrò,italian,Eurospin,Via Padre Emilio Chiocchetti,Trento,38121,10,,,,restaurant:italian
FnD_id_8900412079,46.1568788,11.1529181,"Bar Centro ""La Bianca""",,,Via Principe Umberto,Verla di Giovo,38030,,,,,bar
FnD_id_8911059333,45.8890681,10.6718627,Bar La Chicchera,,,Via Vittorio Emanuele,Ledro,38067,16A,https://www.ribagaselfservice.it/,+39 0464 596144,ribaga@libero.it,bar
FnD_id_8942982791,46.0344128,10.7327302,Bar Arnò,,,,,,,,,,bar
FnD_id_8968953766,46.1757947,11.828291,Bar 2 Ciacole,,Ferotto Cristina,Piazza Negrelli,Fiera di Primiero,,19,,,,bar
FnD_id_8976351018,46.2895201,11.5103897,pizzaria bar ancora,,,,,,,,,,bar
FnD_id_8982740210,46.3964935,11.6695689,Bar Imbis al Parco,,,,,,,,,,bar
FnD_id_8983031820,46.0682179,11.1212414,BlackSheep,,,,,,,,,,restaurant
FnD_id_8986484117,46.0686162,11.1247684,Al Diciassette,,,,,,,,,,restaurant
FnD_id_8989760018,46.3552879,11.4940847,Alpen Cafè,,,,,,,,,,bar
FnD_id_8998454403,46.205505,11.9274965,Pizzeria Miravalli,italian;regional;pizza,,Via Passo Cereda,Sagron Mis,38050,2,,+39 0439 65048,,restaurant:italian;regional;pizza
FnD_id_8998586414,45.8863145,10.8829486,Bike Farm Linfano,,,Via Linfano,Arco,38062,43,https://www.bikefarmlinfano.it/,+39 389 8253666,,restaurant
FnD_id_9019234103,45.8875668,10.8406894,Taproom Riva del Garda,pizza,,Via Pilati,Riva del Garda,38066,7,https://www.pizzeriaofficina33.it/,+39 392 4710766,,restaurant:pizza
FnD_id_9019702651,45.9708764,10.9406331,Bar Camping Resort Drena,,,,,,,,,,cafe
FnD_id_9024229317,45.9927438,11.2490468,Agriturismo Verdecrudo,,,Località Maso Murari,,38052,1,https://verdecrudo.it/it/home/,+39 347 5051731,info@verdecrudo.it,restaurant
FnD_id_9025170168,46.1807047,11.8417486,Lanterna Verde,,,,,,,http://www.lanternaverde.it/,+39 0439 62749,,restaurant
FnD_id_9025458425,46.291384,11.4623063,Bar Plaza,,,,,,,,,,bar
FnD_id_9025816144,45.8877794,10.84576,Dolce Pizza,pizza,,Viale Nino Pernici,Riva del Garda,38066,15,,+390464013724,,restaurant:pizza
FnD_id_9025816145,45.8878055,10.8459504,,,,,,,,,,,bar
FnD_id_9031043454,46.2619401,11.8024591,,,,,,,,,,,bar
FnD_id_9032802946,45.9180727,11.0196282,Bar Sport,pizza,,,,,,,+39 379 2617274,1960barsport@gmail.com,restaurant:pizza
FnD_id_9048393610,46.3377573,10.8953865,,,,,,,,,,,bar
FnD_id_9050248496,45.9143571,10.6031721,Locanda dei Castellani,italian,Cielo Stellato Coop Soc,via Giovannni Prati,,,6,,+39 0465 621-149,,restaurant:italian
FnD_id_9050734119,46.0921511,11.1199143,Detto Fatto,italian,,Via Renato Lunelli,,,73,,,,restaurant:italian
FnD_id_9052752671,45.9475097,10.9042911,Jolly Blue,burger;pizza;steakhouse,,Località Matoni,Dro,38074,5,,+39 329 5422362,,restaurant:burger;pizza;steakhouse
FnD_id_9062169440,45.8947702,10.8361781,Officina Verde,,,Località San Giacomo,,,6,,+390464791012,,restaurant
FnD_id_9062283283,46.3039679,10.8604306,La Buca,pizza,,,,,,,,,restaurant:pizza
FnD_id_9062425321,45.886775,10.8402319,L'Officina del Panino,burger,,Viale Dante Alighieri,,,94,,,,fast_food:burger
FnD_id_9065351177,45.9595403,10.9136915,Porca Vacca,,,Via della Filanda,Dro,38074,9,,+39 339 608 3692,,restaurant
FnD_id_9069496632,45.9604728,10.9138168,Bar-ristorante-pizzeria Alfio S.r.l.,italian,,,,,,,+39 0464 543043,,restaurant:italian
FnD_id_9082063123,45.9500287,10.9025216,Viavai,,,Via Antonio Rosmini,Ceniga,38074,2a,,,,bar
FnD_id_9084687119,45.7840791,10.9428012,La Rotonda,,,,,,,,,,cafe
FnD_id_9110446721,45.8860075,10.839863,Cafe Troiani,,,,,,,,,,cafe
FnD_id_9110805217,45.865082,10.8820856,Le Busatte,pizza;italian,,,,,,https://lebusatte.com/,,,restaurant:pizza;italian
FnD_id_9140041708,46.4769325,11.7408488,Bar Agnello,,,,,,,,,,bar
FnD_id_9140041709,46.4768608,11.7408864,Ristaurante Pizzeria Agnello,italian;pizza;pasta,,,,,,,,,restaurant:italian;pizza;pasta
FnD_id_9144412337,46.4758698,11.7398147,Ristaurante della Villa,pizza;italian;noodle,,,,,,,,,restaurant:pizza;italian;noodle
FnD_id_9144490184,46.4765672,11.7419207,Rosticceria,,,,,,,,,,fast_food
FnD_id_9144490193,46.4763979,11.7423404,na Bela Vida,,,,,,,,,,cafe
FnD_id_9144688122,46.4762426,11.7420769,Stua De Macoch,italian;pasta;pizza;regional;noodle,Holiday Srl,strèda de Pecei,,,3,,,,restaurant:italian;pasta;pizza;regional;noodle
FnD_id_9144797518,46.4746063,11.7394068,Ristorante Crepes De Sela,pizza;pasta;italian;noodle;regional,,,,,,,,,restaurant:pizza;pasta;italian;noodle;regional
FnD_id_9145165083,46.4769693,11.7386041,Pizzeria Speckstube,pizza;italian,,,,,,,,,restaurant:pizza;italian
FnD_id_9155382632,45.8876171,11.0449203,il Dogèt,italian;pizza;regional,il Doge,Via Portici,Rovereto,38068,14,https://www.ildoget.it,+39 0464 081104,info@ildoget.it,restaurant:italian;pizza;regional
FnD_id_9155382635,45.887688,11.0448908,Caffè Al Portico,,,Via Portici,Rovereto,38068,6,https://caffe-al-portico.business.site/,+39 0464 017961,kajalaureta@gmail.com,cafe
FnD_id_9156063622,46.0821745,11.1213479,,,,,,,,,,,cafe
FnD_id_9160519840,46.273677,11.0496145,La Filanda,,,Via Santi Gervasio e Protasio,Denno,38010,5,https://www.lafilandagourmet.it/,+39 0461 1863469,,restaurant
FnD_id_9176575698,45.8831093,10.8542075,North Pub,,,Via Padova,Riva del Garda,38066,5,,,,pub
FnD_id_9176581959,45.8827621,10.8536023,Sud,pizza,,Via Padova,Riva del Garda,38066,5,,+390464661340,,restaurant:pizza
FnD_id_9176581960,45.8830095,10.8532375,Taste of India,indian,,Via Padova,Riva del Garda,38066,5,https://www.tasteofindiariva.it/,+390464544103,,restaurant:indian
FnD_id_9176586464,45.9032858,10.8596261,Albergo Rolly;Ristorante Pizzeria Rolly,italian;pizza;regional,,Località San Tomaso,Riva del Garda,38066,39,https://www.albergorolly.it/,+39 0464 553370,info@albergorolly.it,restaurant:italian;pizza;regional
FnD_id_9178364617,45.8894932,11.0448232,Amaranta Bio Bistrot,,,Via Valbusa Grande,,38068,2,,+39 0464 011298,,restaurant
FnD_id_9226767572,45.9836634,11.0748906,Locale tipico Al Volt,,,Località Gazi,Cimone,38060,21,https://localetipicoalvolt.it,+39 0461 843278,,restaurant
FnD_id_9294278767,46.0684908,11.1263747,Osteria La Scaletta,,,Vicolo Santa Maria Maddalena,Trento,38122,9,,,,bar
FnD_id_9385990539,45.9014974,10.7246471,Bar Pizzeria Doghen,pizza,,Via di Carpeà,Ledro,38067,2,https://www.pizzeriadoghen.it/,+39 0464 590183,,restaurant:pizza
FnD_id_9421180345,46.3115265,10.7610159,La casa di marzapane,,,,,,,,,,cafe
FnD_id_9425848872,45.9494321,11.264445,,,,,,,,,,,cafe
FnD_id_9431174990,46.0615125,11.1150921,Urban Coffee Lab,,Urban - Te S.R.L.,Viale Adriano Olivetti,Trento,38122,26,,,,bar
FnD_id_9431174994,46.0622023,11.1153287,Shi's,japanese,Compagnia Generale Ristorazione SPA,Viale Adriano Olivetti,Trento,38122,3,,,,restaurant:japanese
FnD_id_9466586647,45.9166784,10.8847671,Corner Café,,,Via Monache,Arco,38062,6,,,,bar
FnD_id_9466639676,45.9169563,10.8810111,Pizze & Delizie,pizza,,Via Fabio Filzi,Arco,38062,4,,,,restaurant:pizza
FnD_id_9466730223,45.9092976,10.8689445,Green Games,,,Via Santa Caterina,Arco,38062,84,,,,bar
FnD_id_9499364103,46.301802,10.8120214,Chalet Marilleva 1400,,,,Marilleva 1400,38020,,,,,bar
FnD_id_9524677473,46.1670939,10.806392,Doss del Sabion,,,,,,,,,,restaurant
FnD_id_9526539431,46.0499065,11.4569745,Al Nuraghe,,,"Via Giamaolle, 4",Borgo Valsugana,38051,4,,+39 339 597 7515,,cafe
FnD_id_9536977926,45.875066,11.2265627,Bar-H,,,,,,,,,,bar
FnD_id_9549341386,45.8553891,10.9298548,Maso dello speck,,,Via del Garda,,,23,,,,restaurant
