id;latitude;longitude;geometry;name;type;street;city;postcode;housenumber;cuisine;description;operator;website;phone;email
8167053768;46.2178667;11.1534818;POINT (11.1534818 46.2178667);La Ferrata;guest_house;Località Cadino;San Michele all'Adige;38010;1;;;;https://www.laferrata.com/;+390461650409;info@laferrata.com
8245065529;45.9697174;10.9429275;POINT (10.9429275 45.9697174);La Gazza Ladra Apartments;hotel;Via al Castello;Drena;38074;;;;;www.lagazzaladra.eu;+39 340 7357568;
8245190783;45.9696159;10.9447079;POINT (10.9447079 45.9696159);Castle Rock;hotel;Via Giovanni Segantini;Drena;38074;35;;;;;+39 346 0117564;
8261216789;46.0377604;11.1042212;POINT (11.1042212 46.0377604);B&B Villa Sizzo Relais;guest_house;Via Centrale;Ravina;38123;18;;;;https://www.villasizzo.it;+39 0461 175 0000;info@villasizzo.it
8418923017;45.9339912;11.2265061;POINT (11.2265061 45.9339912);Albergo Centrale;hotel;;;;;;;;;;
8506320846;45.984724;10.6704628;POINT (10.6704628 45.984724);Unnamed;guest_house;;;;;;;;;;
8506544451;45.9359785;10.6387745;POINT (10.6387745 45.9359785);Albergo Italia Borel;hotel;;;;;;;;;;
8567859619;46.4168836;11.2059557;POINT (11.2059557 46.4168836);Garnì Petra;guest_house;Via Gruppo Brenta;Ruffrè-Mendola;38010;9;;;;https://www.garnipetra.it/;+39 335 6684804;
8584457115;46.2484475;11.0334331;POINT (11.0334331 46.2484475);B&B Al Trifoglio;guest_house;Via Castel Belasi;Segonzone;38010;8;;;Turrini Andrea;https://www.trifogliovaldinon.com/;+39 0461 655332;info@trifogliovaldinon.com
8605912549;46.3975486;11.1239142;POINT (11.1239142 46.3975486);La Quiete Resort;hotel;Via Guglielmo Marconi;Romeno;38010;12;;;;https://www.laquieteresort.it/;+39 0463876050;info@laquieteresort.it
8605912550;46.3956088;11.1214327;POINT (11.1214327 46.3956088);Albergo Villanuova;hotel;Via Mario Zucali;Romeno;38010;37;;;;https://www.villanuova.it/;+39 0463 875113;info@villanuova.it
8635123571;45.9135211;10.7279552;POINT (10.7279552 45.9135211);Hotel Ristorante Bar Da Elda;hotel;Via 3 Giugno;Lenzumo;38067;3;;;;https://www.ledronatura.it/;+39 0464 591040;info@ledronatura.it
8669878777;46.2557652;11.0380974;POINT (11.0380974 46.2557652);La Casa del Sole;guest_house;Via Soi;Campodenno;38010;12;;;;https://www.beblacasadelsoletrentino.com/;+39 0461 655049;bb.lacasadelsole.trentino@gmail.com
8701286579;45.9622358;10.9116349;POINT (10.9116349 45.9622358);Un tempo per Te;guest_house;Via Torre;Dro;38074;6;"italian;regional;international";;;https://www.untempoperte.it;+39 333 364 9554;info@untempoperte.it
8749330917;46.1605589;11.7432306;POINT (11.7432306 46.1605589);Albergo Cima D'Asta;hotel;Loc. Cicona;;38050;1;;;;;;
8781167513;46.4126152;11.6592237;POINT (11.6592237 46.4126152);Hotel Fontana;hotel;Strada de Valongia;;38039;36;;;;https://www.hotelfontana.net/;+39 0462 769090;info@hotelfontana.net
8869260232;45.8979617;10.7081652;POINT (10.7081652 45.8979617);Agritur La Dasa;guest_house;Località Derco;Ledro;38067;5;;;;https://www.agriturladasa-ledro.it;+39 3801080589;
8901501548;46.1593152;11.1539342;POINT (11.1539342 46.1593152);Boscati B&B;guest_house;Via dei Boscati;Verla di Giovo;38030;;;;;;;
8956470358;45.9275431;10.8812396;POINT (10.8812396 45.9275431);Da La Babi B&B;guest_house;Località Laghel;Arco;;23;;;;;;
9067461582;45.8165951;10.9544171;POINT (10.9544171 45.8165951);Villa Monica;hotel;Via Mantova;;;8;;;;https://www.villa-monica.it/;;
9073442940;45.9528638;10.9083373;POINT (10.9083373 45.9528638);Agritur Santa Lucia;guest_house;;Dro;38074;3;;;;https://www.agritursantalucia.com/;+39.0464 076188;info@agritursantalucia.com
9105591762;45.8889386;10.8396491;POINT (10.8396491 45.8889386);Dal Nonno;guest_house;Via Ardaro;;38066;8;;;;;;
9114094361;46.2397114;11.062924;POINT (11.062924 46.2397114);Casa Fiorita;guest_house;;;;;;;;https://www.ospitar.it/;;
9133414627;46.2980921;11.5972651;POINT (11.5972651 46.2980921);Agritur Col Verde;guest_house;Strada ai Bersagli;;;2a;;;;https://www.agriturcolverde.it/;+390462500080;
9142136107;46.1620049;11.1129425;POINT (11.1129425 46.1620049);Agritur Maso Rover;guest_house;Località Maso Rover;Lavis;38015;4;;;Alessandro e Licia;;+39 348 7379367;
9144412346;46.4759491;11.7398949;POINT (11.7398949 46.4759491);Villa Kofler;hotel;;;;;;;;;;
9144490190;46.4766073;11.743307;POINT (11.743307 46.4766073);Grohmann;hotel;Strèda Dolomites;Campitello di Fassa;38031;80;;;;https://www.unionhotelscanazei.it/;+39 0462 601033;info@unionhotelscanazei.it
9144490192;46.4765785;11.7448491;POINT (11.7448491 46.4765785);Stella Alpina;hostel;;;;;;;;;;
9144688120;46.4761859;11.742131;POINT (11.742131 46.4761859);Hotel Ladina;hotel;Strèda de Pecei;Campitello di Fassa;38031;3;;;;https://www.hotelladina.it/;+39 0462 750501;info@hotelladina.it
9144797394;46.4756494;11.7395648;POINT (11.7395648 46.4756494);Cesa da Mont;hotel;;;;;;;;;;
9144797403;46.4757046;11.7384874;POINT (11.7384874 46.4757046);Hotel Villa Campitello;hotel;Strèda Roma;Campitello di Fassa;38031;2;;;;https://villacampitello.com/;+39 0462 750002;hotel@villacampitello.com
9144797517;46.4770476;11.7372903;POINT (11.7372903 46.4770476);Hotel Stella Montis;hotel;;;;;;;;;;
9146176787;46.0679594;11.1205332;POINT (11.1205332 46.0679594);Al Cavour 34;guest_house;Via Camillo Benso Cavour;Trento;38122;34;;;;https://www.alcavour34.it/;;alcavour34@gmail.com
9147739372;45.9622351;10.9122428;POINT (10.9122428 45.9622351);Giardino alla torre;guest_house;Via Olivo;Dro;38074;3;;;;https://www.giardinoallatorre.it;+39 333 3001686;giardinoallatorredro@gmail.com
9151023928;45.966951;10.9136362;POINT (10.9136362 45.966951);Agritur Oltra / Benuzzi-Oberhofer;guest_house;Località Oltra;Dro;38074;3;;;;https://www.agritur-oltra.com/;+39 (0464) 504218;
9160401412;45.9507943;10.900894;POINT (10.900894 45.9507943);Garnì delle Rose;guest_house;Via Arco;Ceniga;38074;34;;;;https://www.hotelgarnidellerose.com/;;
9176586464;45.9032858;10.8596261;POINT (10.8596261 45.9032858);Hotel Rolly;hotel;Località San Tomaso;Riva del Garda;38066;39;;;;https://www.albergorolly.it/;+39 0464 553370;info@albergorolly.it
9216577017;46.0959588;11.0172685;POINT (11.0172685 46.0959588);Unnamed;caravan_site;;;;;;;;;;
9221875145;46.0752276;11.1372737;POINT (11.1372737 46.0752276);Be Place;hotel;;;;;;;;https://hotelbeplace.com/;+390461418822;
9460472474;46.3813928;11.6634576;POINT (11.6634576 46.3813928);Area Camper Fantolin;caravan_site;;;;;;;;;;
9466134695;45.9562769;10.9038432;POINT (10.9038432 45.9562769);Agritur Vin e Amor;guest_house;Via dei Colli;Dro;38074;2a;;;;;;
9467974791;45.8833663;10.855996;POINT (10.855996 45.8833663);Hotel Garda Life;hotel;Via Gorizia;Riva del Garda;38066;5;;;;https://www.hotelgardalife.com;+39 0464520876;info@hotelgardalife.com
9468893792;45.9603618;10.909124;POINT (10.909124 45.9603618);B&B Sarca Valley;guest_house;Via Roma;Dro;38074;35a;;;;;;
9499321202;46.3011614;10.812485;POINT (10.812485 46.3011614);Residence Il Vigo Di Marilleva;hotel;Via per Marilleva;Marilleva 1400;38020;3;;;;;;
9499362219;46.3020059;10.8090427;POINT (10.8090427 46.3020059);TH Marilleva;hotel;Via per Marilleva;Marilleva 1400;38020;81;;;;;;
9505679100;46.2997339;10.8662274;POINT (10.8662274 46.2997339);Hotel Splendor;hotel;Via Madonna delle Nevi;Folgarida (TN);38025;3;;;;;+390463986375;info@splendorhotel.it
9543090156;46.3554759;10.6922827;POINT (10.6922827 46.3554759);Domina Parco dello Stelvio;hotel;Via di Sant'Antonio;Cogolo;38024;16;;;;https://www.hotelstelviodomina.it/;+390463754553;info@hotelstelviodomina.it
9543301990;46.2611646;10.5903692;POINT (10.5903692 46.2611646);Gran Baita;hotel;;Passo del Tonale;38029;;;;;;;
9551518791;46.0894851;11.5986461;POINT (11.5986461 46.0894851);Camping Lagorai;camp_site;;;;;;;;;;
9556048413;46.4193009;11.6679986;POINT (11.6679986 46.4193009);Hotel Miramonti;hotel;Strada di Molins;Vigo di Fassa;38036;10;;;;https://www.miramonti.net/;+39 0462 764121;info@miramonti.net
9556094640;46.421971;11.6770056;POINT (11.6770056 46.421971);Hotel Crescenzia;hotel;Strada de Sèn Jan;Vigo di Fassa;38036;49;;;;http://www.hotelcrescenzia.com/;+39 0462 764112;info@hotelcrescenzia.com
9556095076;46.4211459;11.6722682;POINT (11.6722682 46.4211459);Hotel Vigo;hotel;Strada de Piz;Vigo di Fassa;38039;13;;;;https://www.hotelvigo.it/;+39 0462 764180;info@hotelvigo.it
9556120332;46.4246153;11.6785422;POINT (11.6785422 46.4246153);Alpine Touring Hotel;hotel;Strada de Troi de Vich;Pozza di Fassa;38036;72;;;;https://www.touringhotel.info/;+39 0462763268;mail@touringhotel.info
9556164842;46.4260258;11.6804231;POINT (11.6804231 46.4260258);Hotel Villa Gemmy;hotel;Troi de col dapra;Pozza di Fassa;38036;1;;;;https://www.hotelgemmy.com/;+39 0462 763218;info@hotelgemmy.com
9556168747;46.4210326;11.6817643;POINT (11.6817643 46.4210326);Hotel Dolomiti;hotel;Strada Dolomites;Vigo di Fassa;38039;16;;;;http://www.hoteldolomiti.net/;+39 0462 764131;info@hoteldolomiti.net
9556170787;46.4194315;11.6811169;POINT (11.6811169 46.4194315);Hotel Millenium;hotel;Strada de Pra dal Monech;Vigo di Fassa;38036;19;;;;http://www.starmillennio.com/;+39 0462 764155;hotel.millennium@tiscali.it
9556172296;46.4301356;11.6915156;POINT (11.6915156 46.4301356);Hotel Meida;hotel;Strada de Meida;Pozza di Fassa;38036;67;;;;https://www.hotelmeida.it/;+39 0462 764283;info@hotelmeida.it
9556173534;46.4205447;11.6818261;POINT (11.6818261 46.4205447);Hotel San Giovanni;hotel;Strada Dolomites;Vigo di Fassa;38039;16;;;;https://www.hotelsangiovanni.it/;+39 0462 764197;info@hotelsangiovanni.it
9556173908;46.4185241;11.6771902;POINT (11.6771902 46.4185241);Hotel Ai Pini;hotel;Strada Neva;Vigo di Fassa;38036;97;;;;https://www.hotelaipini.net/;+39 0462 764501;info@hotelaipini.net
9556186052;46.4295084;11.6933397;POINT (11.6933397 46.4295084);Park Hotel Aurora;hotel;Strada de Meida;Pozza di Fassa;38036;130;;;;http://www.parkhotelaurora.com/;+39 0462 764166;info@parkhotelaurora.com
9556221850;46.4353437;11.690654;POINT (11.690654 46.4353437);Hotel Crepei;hotel;Strada Jumela;Pera di Fassa;38036;2;;;;https://www.hotelcrepei.com/;+39 0462 764103;info@hotelcrepei.com
9556225334;46.4297203;11.6854411;POINT (11.6854411 46.4297203);Hotel Monzoni;hotel;Strada Dolomites;Pozza di Fassa;38036;137;;;;https://www.hotel-monzoni.it/;+39 0462 764280;monzoni@garibaldihotels.it
9556226751;46.4305073;11.6884407;POINT (11.6884407 46.4305073);Hotel El Pilon;hotel;Strada de Meida;Pozza di Fassa;38036;25;;;;https://www.hotelelpilon.it/;+39 0462 764238;info@hotelelpilon.it
9556228121;46.4303512;11.6887969;POINT (11.6887969 46.4303512);Hotel Laurino;hotel;Strada de Meida;Pozza di Fassa;38036;41;;;;http://www.hotellaurino.it/;+39 0462 764125;info@hotellaurino.it
9556228168;46.4312313;11.6910814;POINT (11.6910814 46.4312313);Hotel Sas Morin;hotel;Strada Donato Zeni;Pozza di Fassa;38036;6;;;;https://www.sasmorin.it/;+39 0462 764419;info@sasmorin.it
9556232651;46.430169;11.6911021;POINT (11.6911021 46.430169);Hotel Villa Cima Undici;hotel;Strada de Meida;Pozza di Fassa;38036;63;;;;http://www.hotelcimaundici.it/;+39 0462 764220;info@hotelcimaundici.it
9556234241;46.4298844;11.6902881;POINT (11.6902881 46.4298844);Hotel El Geiger;hotel;Strada de Meida;Pozza di Fassa;38036;60;;;;http://www.hotelelgeiger.com/;+39 0462 764264;info@hotelelgeiger.com
9556248532;46.4315307;11.6889013;POINT (11.6889013 46.4315307);Hotel Alaska;hotel;Strada Larsech;Pozza di Fassa;38036;11;;;;http://www.hotelalaska.net/;+39 0462 764091;info@hotelalaska.net
9556249058;46.4350011;11.68889;POINT (11.68889 46.4350011);Hotel Europa;hotel;Strada Dolomites;Pera di Fassa;38036;159;;;;https://www.hoteleuropavaldifassa.com/;+39 0462 764158;info@hoteleuropavaldifassa.com
9556249060;46.440203;11.6929824;POINT (11.6929824 46.440203);Hotel El Paster;hotel;Strada Tita Piaz;Pera di Fassa;38036;36;;;;https://www.hotelelpaster.it/;+39 0462 764019;info@hotelelpaster.it
9556256843;46.4731712;11.7358582;POINT (11.7358582 46.4731712);Hotel Flora Alpina;hotel;Strèda Dolomites;Campitello di Fassa;38031;8;;;;https://www.hotelfloraalpina.it/;+39 0462 750233;info@hotelfloraalpina.it
9556265935;46.47256;11.7360421;POINT (11.7360421 46.47256);Alpen Hotel Panorama;hotel;Strèda Ciadenac;Campitello di Fassa;38031;7;;;;https://www.panoramahotel.it/;+39 0462 750112;info@panoramahotel.it
9556271758;46.435101;11.6903145;POINT (11.6903145 46.435101);Hotel Mary;hotel;Strada Dolomites;Pera di Fassa;38036;144;;;;https://www.maryhotel.it/;+39 0462 764108;info@hotelmary.it
9556282801;46.4610149;11.7053388;POINT (11.7053388 46.4610149);Hotel Regina e Fassa;hotel;Streda de Rotic;Mazzin;38030;1;;;;https://www.clubhotelregina.it/;+39 0462 767130;info@clubhotelregina.it
9556294626;46.3812313;11.6655185;POINT (11.6655185 46.3812313);Hotel Fanes;hotel;Strada de Pece';Moena;38035;5;;;;https://www.hotelfanes.com/;+39 353 3528569;info@hotelfanes.com
9556318135;46.4755967;11.7448732;POINT (11.7448732 46.4755967);Park Hotel Fedora;hotel;Strada Veia;Campitello di Fassa;38031;18;;;;https://www.fedorahp.com/;+39 0462 750505;hotel@fedorahp.com
9556319601;46.473915;11.7380147;POINT (11.7380147 46.473915);Hotel Salvan;hotel;Strèda Dolomites;Campitello di Fassa;38031;10;;;;https://www.hotelsalvan.it/;+39 0462 750307;info@hotelsalvan.it
9556328387;46.4745332;11.7381774;POINT (11.7381774 46.4745332);Hotel Rododendro;hotel;Strèda Dolomites;Campitello di Fassa;38031;45;;;;https://www.hotelrododendro.com/;+39 0462 750368;info@hotelrododendro.com
9556333818;46.4749371;11.7381524;POINT (11.7381524 46.4749371);Hotel Relais San Giusto;hotel;Strèda Roma;Campitello di Fassa;38031;1;;;;https://www.san-giusto.it/;+39 0462 750331;info@san-giusto.it
9556336366;46.4158956;11.6695322;POINT (11.6695322 46.4158956);Hotel Belvedere;hotel;Strada Murada;Vigo di Fassa;38036;3;;;;http://www.hotelbelvedere.tn.it/;+39 339 5715097;info@hotelbelvedere.tn.it
9556338681;46.4754028;11.7399337;POINT (11.7399337 46.4754028);Hotel Alaska;hotel;Strèda Dolomites;Campitello di Fassa;38031;36;;;;https://www.hotelalaskavaldifassa.com/;+39 0462 750430;info@hotelalaskavaldifassa.com
9556350240;46.4752706;11.7432379;POINT (11.7432379 46.4752706);Hotel Gran Chalet Soreghes Vital;hotel;Via Pént de Sèra;Campitello di Fassa;38031;18;;;;https://www.hotelsoreghes.com/;+39 0462 750060;info@hotelsoreghes.com
9556350328;46.4745274;11.7394093;POINT (11.7394093 46.4745274);Hotel Crepes De Sela;hotel;Strèda Dolomites;Campitello di Fassa;38031;22;;;;https://www.crepesdesela.it/;+39 0462 750538;info@crepesdesela.it
9556356591;46.4162245;11.6687547;POINT (11.6687547 46.4162245);Hotel Ciarnadoi;hotel;Strada Veia;Vigo di Fassa;38036;2;;;;https://www.hotelciarnadoi.it/;+39 0462 769110;info@hotelciarnadoi.it
9556360565;46.4770088;11.7436689;POINT (11.7436689 46.4770088);Hotel Primula;hotel;Strèda Dolomites;Campitello di Fassa;38031;91;;;;https://www.albergoprimula.it/;+39 0462 750369;info@albergoprimula.it
9556360789;46.4186574;11.6688475;POINT (11.6688475 46.4186574);Hotel Vael;hotel;Strada Rezia;Vigo di Fassa;38036;39;;;;http://www.hotelvael.it/;+39 0462 764110;info@hotelvael.it
9556361934;46.4768539;11.742823;POINT (11.742823 46.4768539);Hotel Villa Rosa;hotel;Strèda Dolomites;Campitello di Fassa;38031;87;;;;https://www.hotelvillarosa.net/;+39 0462 750422;info@hotelvillarosa.net
9556394744;46.4072967;11.6564685;POINT (11.6564685 46.4072967);Hotel Gran Mugon;hotel;Strada de Tamion;Vigo di Fassa;38036;3;;;;https://www.hotelgranmugon.com/;+39 0462 769108;info@hotelgranmugon.com
9556412533;46.348249;11.6287728;POINT (11.6287728 46.348249);Hotel Val Sorda;hotel;Strada de la Comunità de Fiem;Moena;38035;47;;;;https://www.hotelvalsorda.com/;+39 0462 775115;info@hotelvalsorda.com
9556642712;46.3977422;11.6695078;POINT (11.6695078 46.3977422);Wellness Hotel Dolomia;hotel;Strada da Molin;Soraga di Fassa;38030;2;;;;https://www.dolomiahotel.com/;+39 0462 768107;info@dolomiahotel.com
9556643008;46.3982281;11.6720138;POINT (11.6720138 46.3982281);Hotel La Molinella;hotel;Strada de Molin;Soraga di Fassa;38030;16;;;;https://www.hotellamolinella.it/;+39 0462 768153;info@hotellamolinella.it
9556648816;46.3986586;11.6662705;POINT (11.6662705 46.3986586);Hotel Madonnina Resort and Wellness;hotel;Strada de Barbida;Soraga di Fassa;38030;36;;;;https://www.hotelmadonnina.com/;+39 0462 768106;info@hotelmadonnina.com
9556683081;46.3933936;11.6658954;POINT (11.6658954 46.3933936);Romantic Hotel Rosalpina;hotel;Strada de Palua;Soraga di Fassa;38030;2;;;;http://www.hotelrosalpina.com;+39 0462 768137;christian@hotelrosalpina.eu
9558402975;46.3752806;11.6588193;POINT (11.6588193 46.3752806);Sport hotel San Vigilio;hotel;L Vial;Moena;38035;23;;;;https://www.sporthotelsvigilio.com/;+39 0462 573239;info@sporthotelsvigilio.com
9558425825;46.3767631;11.660216;POINT (11.660216 46.3767631);Hotel Faloria;hotel;Piaz de Sotegrava;Moena;38035;18;;;;https://www.hotelfaloria.it/;+39 0462 573149;info@hotelfaloria.it
9561942611;46.2839166;10.6596292;POINT (10.6596292 46.2839166);Chalet al Foss Alp Resort;hotel;;;;;;;;;;
9609477680;46.3112631;11.6146751;POINT (11.6146751 46.3112631);Unnamed;caravan_site;;Predazzo;;;;;;;;
9643492600;45.8902378;11.0345605;POINT (11.0345605 45.8902378);Residence alle Grazie;hotel;Piazzale Orsi;Rovereto;38068;25;;;;https://www.cityresidencesrl.it/;;
9676790809;46.3788152;11.6587909;POINT (11.6587909 46.3788152);Hotel La Serenella;hotel;Strada de Moene;Moena;38035;47;;;;;;
9819191956;46.3918884;11.0449955;POINT (11.0449955 46.3918884);Viridis Hotel Risotrante;hotel;;;;;;;;https://www.viridishotel.it/;+39 0463 431048;info@viridishotel.it
9819235897;46.3932628;11.0465075;POINT (11.0465075 46.3932628);Agritur Vista Lago;guest_house;;;;;;;;;;
9830386854;45.9186697;10.8787976;POINT (10.8787976 45.9186697);Residenza Villa Werder - Amici Di Casa Molinari;hotel;Viale dei Capitelli;Arco;38062;13;;;;;;
9833367788;45.914523;10.8841495;POINT (10.8841495 45.914523);Monastero Arx Vivendi;hotel;Via Mantova;Arco;38062;13;;;;https://www.monastero-arxvivendi.com;+39 0464748059;
9835241702;45.9215157;10.8767916;POINT (10.8767916 45.9215157);Arcolive;guest_house;Via Lomego;Arco;38062;1;;;;https://www.arcolive.it/;+39 349 1614749;info@arcolive.it
9836676659;45.9104747;10.8775792;POINT (10.8775792 45.9104747);Agriturismo Il Melograno;guest_house;Via San Sisto;Arco;38062;42;;;;https://www.agriturilmelograno.it/;+39 335 6948617;info@agriturilmelograno.it
9837234665;45.8896151;10.8783457;POINT (10.8783457 45.8896151);La Rosa dei Venti;guest_house;Via Cantina;Arco;38062;6;;;;https://bblarosadeiventi.it/;+39 348 8219350;info@bblarosadeiventi.it
9837968973;46.2900055;11.4386641;POINT (11.4386641 46.2900055);Hotel Corona;hotel;;;;;;;;;;
9845827818;45.880404;10.8748965;POINT (10.8748965 45.880404);"Cantina Madonna delle Vittorie;Frantoio Madonna delle Vittorie";guest_house;Via Linfano;Arco;38062;81;;;;https://madonnadellevittorie.it/;+39 0464 505432;
9847918412;46.3814704;11.1066564;POINT (11.1066564 46.3814704);Albergo Ciclamino;hotel;Via di S. Cristoforo;Romeno;38010;30;;;;https://www.hotelciclamino.com/;+39 0463 875146;info@hotelciclamino.com
9855250736;45.8931965;10.866654;POINT (10.866654 45.8931965);Blue Moon;guest_house;Via Monte Brione;Arco;38062;28;;;;;+39 393 8559193;
9855283925;45.8969673;10.8671147;POINT (10.8671147 45.8969673);O-Live Agriresort;guest_house;Via Monte Brione;Arco;38062;2a;;;;https://www.o-liveresort.com/;+39 338 4683246;info@o-liveresort.com
9858434789;45.9057051;10.868103;POINT (10.868103 45.9057051);Agriturismo Linda;guest_house;Via San Isidoro;Arco;;12;;;;www.agriturismolinda.it;+39 345 1011448;info@agriturismolinda.it
9859772309;46.4244911;11.1516911;POINT (11.1516911 46.4244911);Stella Delle Alpi;hotel;Via Mendola;Ronzone;38010;41;;;;https://www.stelladellealpi.it/;+39 463 88 06 20;info@stelladellealpi.it
9859803068;46.4170808;11.190135;POINT (11.190135 46.4170808);Garni Biancaneve;hotel;;Ruffré-Mendola;38010;14;;;;https://www.garnibiancaneve.it/;+39 0471 632268;info@garnibiancaneve.it
9859803581;46.4436678;11.1418497;POINT (11.1418497 46.4436678);Hotel Lago Smeraldo;hotel;Via Lago Smeraldo;Fondo;38013;12;;;;https://www.hotellagosmeraldo.it/;+39 0463 831104;info@hotellagosmeraldo.it
9859816848;46.365089;11.0333775;POINT (11.0333775 46.365089);Hotel Antica Trattoria;hotel;Via Roma;Cles;38023;13;;;;https://www.anticatrattoriacles.com;+390463600169;info@anticatrattoriacles.it
9859835472;46.417277;11.1662202;POINT (11.1662202 46.417277);Wellness Hotel Waldheim;hotel;;Sarnonico;38010;1;;;;https://www.hotelwaldheim.it/;+39 0463 870156;info@hotelwaldheim.it
9859869741;46.3423915;11.1059673;POINT (11.1059673 46.3423915);Hotel Antica Torre;hotel;Via Alla Torre;Smarano;38012;7;;;;https://www.anticatorrehotel.com/;+39 0463 897335;info@anticatorrehotel.com
9860007176;46.4407931;11.01763;POINT (11.01763 46.4407931);Hotel Cavallino Bianco;hotel;Piazza Marcena;Rumo;38020;6;;;;https://www.cavallinobiancorumo.it/;+39 0463 531040;info@cavallinobiancorumo.it
9860011063;46.4071656;11.144964;POINT (11.144964 46.4071656);Royal Hotel Paolino;hotel;Via Italia;Cavareno;38011;3;;;;https://www.hotelpaolino.com/;+39 0735 651378;info@hotelpaolino.com
9860040852;46.441359;11.0185762;POINT (11.0185762 46.441359);Hotel Margherita;hotel;Via Merano;Rumo;38020;8;;;;https://www.hotelmargheritarumo.it/;+39 0463 530531;info@hotelmargheritarumo.it
9860089217;46.4320426;11.1496886;POINT (11.1496886 46.4320426);Bucaneve;hotel;Viale Belvedere;Malosco;38013;20;;;;http://www.albergo-bucaneve.com;+39 0463 831440;info@albergo-bucaneve.com
9861124452;45.889876;10.8626096;POINT (10.8626096 45.889876);Theresia;guest_house;Via Tenente Miorelli;Riva del Garda;38066;28;;;;https://www.bebtheresia.it/;+39 0464 555341;info@bebtheresia.it
9861891621;45.8957594;10.85715;POINT (10.85715 45.8957594);Casa di Campagna;guest_house;Via Grez;Riva del Garda;38066;78;;;;https://www.casadicampagna.info/;+39 0464 567562;info@casadicampagna.info
9865901737;45.8850411;10.8638849;POINT (10.8638849 45.8850411);Oleeva Garda Living;guest_house;Via Brione;Riva del Garda;38066;62a;;;;https://www.oleeva.it/;+39 0464 748065;info@oleeva.it
9869823111;45.8910964;10.8598394;POINT (10.8598394 45.8910964);Agritur Planchenstainer;guest_house;Via Tenente Miorelli;Riva del Garda;38066;60a;;;;http://www.agriturplanc.it/;+39 3331239012;planchenstainer@tiscali.it
9874178936;45.8879104;10.7308103;POINT (10.7308103 45.8879104);Dalla fattoria della Patty;guest_house;Via Alzer;Pieve di Ledro;38067;2;;;;;;
9882505766;45.8988826;10.8689627;POINT (10.8689627 45.8988826);Agritur Giovanazzi;guest_house;Via Isce;Arco;38062;1;;;;https://www.agriturgiovanazzi.com;+39 0464 666 815;
9918516184;45.8990731;10.8561715;POINT (10.8561715 45.8990731);B&B Morelli;guest_house;Via Ippolito Pederzolli;Riva del Garda;38066;11;;;;https://bbmorelli.business.site/;+39 333 137 6662;
9923921613;45.8818646;10.8532199;POINT (10.8532199 45.8818646);Hotel Du Lac Et Du Parc;hotel;Viale Rovereto;Riva del Garda;38066;44;;;;https://dulacetduparc.com/;+39 0464 566600;info@dulacetduparc.com
9948742282;45.8892538;10.6706806;POINT (10.6706806 45.8892538);Vittoria;hotel;Piazza Milìn;Ledro;38067;1;;;;;;
9948843606;45.8804605;10.7618489;POINT (10.7618489 45.8804605);B&B Ai Casai;guest_house;Via Belvedere;Ledro;38067;9;;;;https://www.ledroholiday.it;;ledrocasai@gmail.com
9948852837;45.880936;10.7513533;POINT (10.7513533 45.880936);Tulipa Natural Home;hotel;Via San Michele;Ledro;38067;4;;;;https://www.tulipanaturalhome.com;+39 370 3635151;tulipanaturalhome@gmail.com
9951593620;46.4906985;11.7072689;POINT (11.7072689 46.4906985);Rifugio Micheluzzi;alpine_hut;;;;;regional;;;https://www.rifugiomicheluzzi.it/;+39 0462 750050;info@rifugiomicheluzzi.it
9955037708;45.8713925;10.7729981;POINT (10.7729981 45.8713925);Hotel Le tre oche;hotel;Via Maffei;Ledro;38067;37;;;;;+39 0464 509062;
9957060007;45.8721052;10.7706293;POINT (10.7706293 45.8721052);Garnì Rosa;hotel;Via Maffei;Ledro;38067;81;;;;;;
9960197217;46.1664839;11.8275786;POINT (11.8275786 46.1664839);El mondin;hotel;;;38054;;;;;https://elmondin.it/;+39 348 9734 780;info@elmondin.it
9960430412;45.9108724;10.9069603;POINT (10.9069603 45.9108724);Bed & breakfast Agli ulivi;guest_house;Via Cacciatore;Arco;38062;16b;;;;;;
9963853756;46.0093727;11.290479;POINT (11.290479 46.0093727);Hotel Dolomiti;hotel;Traversa Lido;Levico Terme;38056;8;;;;http://www.hoteldolomitilevico.com/;;
9971666887;46.1663731;11.0044605;POINT (11.0044605 46.1663731);Hotel Melchiori;hotel;Via Fovo;Andalo;38010;3;;;;;;
9971670753;46.1665366;11.0049138;POINT (11.0049138 46.1665366);Hotel Pavone;hotel;;;;;;;;;;
9971758522;45.8892198;10.7318385;POINT (10.7318385 45.8892198);B & B Galet;guest_house;Via Teresa Spagnolli;Ledro;38067;2;;;;http://www.galetledro.it;;oriettazecc@gmail.com
9971758523;45.8892331;10.731591;POINT (10.731591 45.8892331);Albergo Alpino;hotel;Via Pier Antonio Cassoni;Pieve di Ledro;38067;16;;;;https://www.hotelgarnialpino.com/it/;+39 0464 591034;
9987938357;46.3737349;10.8781208;POINT (10.8781208 46.3737349);Residence Bonetti;chalet;;;;;;;;;;
10001080208;45.8979786;10.8405412;POINT (10.8405412 45.8979786);B&B Casa Baltera;guest_house;Via Baltera;Riva del Garda;38066;25;;;;https://www.casabaltera.com/;+39 0464 578118;casabaltera@gmail.com
10003537399;46.0540959;11.1207856;POINT (11.1207856 46.0540959);BB ressidenza Iris;guest_house;Via San Pio X;Trento;38122;;;;;https://www.beb-trento.it/;+39 340 8669043;
